kabupaten_kota,kecamatan,desa_kelurahan,status,jenis_kelamin,jumlah_penduduk,tahun
KABUPATEN SUKABUMI,CIKAKAK,CIMAJA,DESA,LAKI-LAKI,3587,2020
KABUPATEN SUKABUMI,CIKAKAK,CIMAJA,DESA,PEREMPUAN,3510,2020
KABUPATEN SUKABUMI,CIKAKAK,CIKAKAK,DESA,LAKI-LAKI,3527,2020
KABUPATEN SUKABUMI,CIKAKAK,CIKAKAK,DESA,PEREMPUAN,3461,2020
KABUPATEN SUKABUMI,CIKAKAK,SUKAMAJU,DESA,LAKI-LAKI,3374,2020
KABUPATEN SUKABUMI,CIKAKAK,SUKAMAJU,DESA,PEREMPUAN,3102,2020
KABUPATEN SUKABUMI,CIKAKAK,CILEUNGSING,DESA,LAKI-LAKI,1565,2020
KABUPATEN SUKABUMI,CIKAKAK,CILEUNGSING,DESA,PEREMPUAN,1466,2020
KABUPATEN SUKABUMI,CIKAKAK,RIDOGALIH,DESA,LAKI-LAKI,3131,2020
KABUPATEN SUKABUMI,CIKAKAK,RIDOGALIH,DESA,PEREMPUAN,3019,2020
KABUPATEN SUKABUMI,CIKAKAK,MARGALAKSANA,DESA,LAKI-LAKI,1875,2020
KABUPATEN SUKABUMI,CIKAKAK,MARGALAKSANA,DESA,PEREMPUAN,1672,2020
KABUPATEN SUKABUMI,CIKAKAK,SIRNARASA,DESA,LAKI-LAKI,2739,2020
KABUPATEN SUKABUMI,CIKAKAK,SIRNARASA,DESA,PEREMPUAN,2406,2020
KABUPATEN SUKABUMI,CIKAKAK,GANDASOLI,DESA,LAKI-LAKI,1172,2020
KABUPATEN SUKABUMI,CIKAKAK,GANDASOLI,DESA,PEREMPUAN,1085,2020
KABUPATEN SUKABUMI,CIKAKAK,CIRENDANG,DESA,LAKI-LAKI,1183,2020
KABUPATEN SUKABUMI,CIKAKAK,CIRENDANG,DESA,PEREMPUAN,1038,2020
KABUPATEN SUKABUMI,KABANDUNGAN,MEKARJAYA,DESA,LAKI-LAKI,1911,2020
KABUPATEN SUKABUMI,KABANDUNGAN,MEKARJAYA,DESA,PEREMPUAN,1748,2020
KABUPATEN SUKABUMI,KABANDUNGAN,TUGUBANDUNG,DESA,LAKI-LAKI,5091,2020
KABUPATEN SUKABUMI,KABANDUNGAN,TUGUBANDUNG,DESA,PEREMPUAN,5038,2020
KABUPATEN SUKABUMI,KABANDUNGAN,KABANDUNGAN,DESA,LAKI-LAKI,4303,2020
KABUPATEN SUKABUMI,KABANDUNGAN,KABANDUNGAN,DESA,PEREMPUAN,4129,2020
KABUPATEN SUKABUMI,KABANDUNGAN,CIPEUTEUY,DESA,LAKI-LAKI,3911,2020
KABUPATEN SUKABUMI,KABANDUNGAN,CIPEUTEUY,DESA,PEREMPUAN,3664,2020
KABUPATEN SUKABUMI,KABANDUNGAN,CIHAMERANG,DESA,LAKI-LAKI,3773,2020
KABUPATEN SUKABUMI,KABANDUNGAN,CIHAMERANG,DESA,PEREMPUAN,3528,2020
KABUPATEN SUKABUMI,KABANDUNGAN,CIANAGA,DESA,LAKI-LAKI,2808,2020
KABUPATEN SUKABUMI,KABANDUNGAN,CIANAGA,DESA,PEREMPUAN,2669,2020
KABUPATEN CIANJUR,AGRABINTA,SINARLAUT,DESA,LAKI-LAKI,1201,2020
KABUPATEN CIANJUR,AGRABINTA,SINARLAUT,DESA,PEREMPUAN,1193,2020
KABUPATEN CIANJUR,AGRABINTA,BOJONGKASO,DESA,LAKI-LAKI,1325,2020
KABUPATEN CIANJUR,AGRABINTA,BOJONGKASO,DESA,PEREMPUAN,1160,2020
KABUPATEN CIANJUR,AGRABINTA,SUKAMANAH,DESA,LAKI-LAKI,1469,2020
KABUPATEN CIANJUR,AGRABINTA,SUKAMANAH,DESA,PEREMPUAN,1316,2020
KABUPATEN CIANJUR,AGRABINTA,WANASARI,DESA,LAKI-LAKI,2240,2020
KABUPATEN CIANJUR,AGRABINTA,WANASARI,DESA,PEREMPUAN,1962,2020
KABUPATEN CIANJUR,AGRABINTA,KARANGSARI,DESA,LAKI-LAKI,913,2020
KABUPATEN CIANJUR,AGRABINTA,KARANGSARI,DESA,PEREMPUAN,854,2020
KABUPATEN CIANJUR,AGRABINTA,NEGLASARI,DESA,LAKI-LAKI,982,2020
KABUPATEN CIANJUR,AGRABINTA,NEGLASARI,DESA,PEREMPUAN,901,2020
KABUPATEN CIANJUR,AGRABINTA,MULYASARI,DESA,LAKI-LAKI,1900,2020
KABUPATEN CIANJUR,AGRABINTA,MULYASARI,DESA,PEREMPUAN,1831,2020
KABUPATEN CIANJUR,AGRABINTA,BUNISARI,DESA,LAKI-LAKI,3191,2020
KABUPATEN CIANJUR,AGRABINTA,BUNISARI,DESA,PEREMPUAN,3025,2020
KABUPATEN CIANJUR,AGRABINTA,MEKARSARI,DESA,LAKI-LAKI,1110,2020
KABUPATEN CIANJUR,AGRABINTA,MEKARSARI,DESA,PEREMPUAN,1036,2020
KABUPATEN CIANJUR,AGRABINTA,TANJUNGSARI,DESA,LAKI-LAKI,2842,2020
KABUPATEN CIANJUR,AGRABINTA,TANJUNGSARI,DESA,PEREMPUAN,2673,2020
KABUPATEN CIANJUR,AGRABINTA,WANGUNJAYA,DESA,LAKI-LAKI,3784,2020
KABUPATEN CIANJUR,AGRABINTA,WANGUNJAYA,DESA,PEREMPUAN,3562,2020
KABUPATEN CIANJUR,LELES,PUSAKASARI,DESA,LAKI-LAKI,1545,2020
KABUPATEN CIANJUR,LELES,PUSAKASARI,DESA,PEREMPUAN,1336,2020
KABUPATEN CIANJUR,LELES,NAGASARI,DESA,LAKI-LAKI,1895,2020
KABUPATEN CIANJUR,LELES,NAGASARI,DESA,PEREMPUAN,1596,2020
KABUPATEN CIANJUR,LELES,SUKAJAYA,DESA,LAKI-LAKI,1300,2020
KABUPATEN CIANJUR,LELES,SUKAJAYA,DESA,PEREMPUAN,1178,2020
KABUPATEN CIANJUR,LELES,SUKAMULYA,DESA,LAKI-LAKI,892,2020
KABUPATEN CIANJUR,LELES,SUKAMULYA,DESA,PEREMPUAN,702,2020
KABUPATEN CIANJUR,LELES,PURABAYA,DESA,LAKI-LAKI,1914,2020
KABUPATEN CIANJUR,LELES,PURABAYA,DESA,PEREMPUAN,1555,2020
KABUPATEN CIANJUR,LELES,SUKASIRNA,DESA,LAKI-LAKI,1649,2020
KABUPATEN CIANJUR,LELES,SUKASIRNA,DESA,PEREMPUAN,1475,2020
KABUPATEN CIANJUR,LELES,WALAHIR,DESA,LAKI-LAKI,1418,2020
KABUPATEN CIANJUR,LELES,WALAHIR,DESA,PEREMPUAN,1114,2020
KABUPATEN CIANJUR,LELES,PUNCAKWANGI,DESA,LAKI-LAKI,1185,2020
KABUPATEN CIANJUR,LELES,PUNCAKWANGI,DESA,PEREMPUAN,1005,2020
KABUPATEN CIANJUR,LELES,SIRNASARI,DESA,LAKI-LAKI,1490,2020
KABUPATEN CIANJUR,LELES,SIRNASARI,DESA,PEREMPUAN,1422,2020
KABUPATEN CIANJUR,LELES,KARYAMUKTI,DESA,LAKI-LAKI,630,2020
KABUPATEN CIANJUR,LELES,KARYAMUKTI,DESA,PEREMPUAN,595,2020
KABUPATEN CIANJUR,LELES,MANDALAWANGI,DESA,LAKI-LAKI,782,2020
KABUPATEN CIANJUR,LELES,MANDALAWANGI,DESA,PEREMPUAN,714,2020
KABUPATEN CIANJUR,LELES,SINDANGSARI,KELURAHAN,LAKI-LAKI,5521,2020
KABUPATEN CIANJUR,LELES,SINDANGSARI,KELURAHAN,PEREMPUAN,5224,2020
KABUPATEN CIANJUR,SINDANGBARANG,HEGARSARI,DESA,LAKI-LAKI,1875,2020
KABUPATEN CIANJUR,SINDANGBARANG,HEGARSARI,DESA,PEREMPUAN,1829,2020
KABUPATEN CIANJUR,SINDANGBARANG,JATISARI,DESA,LAKI-LAKI,3476,2020
KABUPATEN CIANJUR,SINDANGBARANG,JATISARI,DESA,PEREMPUAN,3302,2020
KABUPATEN CIANJUR,SINDANGBARANG,KERTASARI,DESA,LAKI-LAKI,2642,2020
KABUPATEN CIANJUR,SINDANGBARANG,KERTASARI,DESA,PEREMPUAN,2499,2020
KABUPATEN CIANJUR,SINDANGBARANG,TALAGASARI,DESA,LAKI-LAKI,1572,2020
KABUPATEN CIANJUR,SINDANGBARANG,TALAGASARI,DESA,PEREMPUAN,1481,2020
KABUPATEN CIANJUR,SINDANGBARANG,SIRNAGALIH,DESA,LAKI-LAKI,3919,2020
KABUPATEN CIANJUR,SINDANGBARANG,SIRNAGALIH,DESA,PEREMPUAN,3782,2020
KABUPATEN CIANJUR,SINDANGBARANG,SAGANTEN,DESA,LAKI-LAKI,3375,2020
KABUPATEN CIANJUR,SINDANGBARANG,SAGANTEN,DESA,PEREMPUAN,3203,2020
KABUPATEN CIANJUR,SINDANGBARANG,JAYAGIRI,DESA,LAKI-LAKI,1987,2020
KABUPATEN CIANJUR,SINDANGBARANG,JAYAGIRI,DESA,PEREMPUAN,1881,2020
KABUPATEN CIANJUR,SINDANGBARANG,MUARACIKADU,DESA,LAKI-LAKI,2642,2020
KABUPATEN CIANJUR,SINDANGBARANG,MUARACIKADU,DESA,PEREMPUAN,2526,2020
KABUPATEN CIANJUR,SINDANGBARANG,GIRIMUKTI,DESA,LAKI-LAKI,2439,2020
KABUPATEN CIANJUR,SINDANGBARANG,GIRIMUKTI,DESA,PEREMPUAN,2326,2020
KABUPATEN CIANJUR,SINDANGBARANG,MEKARLAKSANA,DESA,LAKI-LAKI,1043,2020
KABUPATEN CIANJUR,SINDANGBARANG,MEKARLAKSANA,DESA,PEREMPUAN,957,2020
KABUPATEN CIANJUR,SINDANGBARANG,KERTAMUKTI,DESA,LAKI-LAKI,1999,2020
KABUPATEN CIANJUR,SINDANGBARANG,KERTAMUKTI,DESA,PEREMPUAN,1880,2020
KABUPATEN CIANJUR,CIDAUN,KARYABAKTI,DESA,LAKI-LAKI,2900,2020
KABUPATEN CIANJUR,CIDAUN,KARYABAKTI,DESA,PEREMPUAN,2600,2020
KABUPATEN CIANJUR,CIDAUN,SUKAPURA,DESA,LAKI-LAKI,1885,2020
KABUPATEN CIANJUR,CIDAUN,SUKAPURA,DESA,PEREMPUAN,1575,2020
KABUPATEN CIANJUR,CIDAUN,CISALAK,DESA,LAKI-LAKI,1618,2020
KABUPATEN CIANJUR,CIDAUN,CISALAK,DESA,PEREMPUAN,1450,2020
KABUPATEN CIANJUR,CIDAUN,JAYAPURA,DESA,LAKI-LAKI,1334,2020
KABUPATEN CIANJUR,CIDAUN,JAYAPURA,DESA,PEREMPUAN,1099,2020
KABUPATEN CIANJUR,CIDAUN,KERTAJADI,DESA,LAKI-LAKI,3520,2020
KABUPATEN CIANJUR,CIDAUN,KERTAJADI,DESA,PEREMPUAN,3289,2020
KABUPATEN CIANJUR,CIDAUN,CIDAMAR,DESA,LAKI-LAKI,1544,2020
KABUPATEN CIANJUR,CIDAUN,CIDAMAR,DESA,PEREMPUAN,1264,2020
KABUPATEN CIANJUR,CIDAUN,KARANGWANGI,DESA,LAKI-LAKI,2273,2020
KABUPATEN CIANJUR,CIDAUN,KARANGWANGI,DESA,PEREMPUAN,2081,2020
KABUPATEN CIANJUR,CIDAUN,CIMARAGANG,DESA,LAKI-LAKI,963,2020
KABUPATEN CIANJUR,CIDAUN,CIMARAGANG,DESA,PEREMPUAN,762,2020
KABUPATEN CIANJUR,CIDAUN,GELARPAWITAN,DESA,LAKI-LAKI,3039,2020
KABUPATEN CIANJUR,CIDAUN,GELARPAWITAN,DESA,PEREMPUAN,2768,2020
KABUPATEN CIANJUR,CIDAUN,NEGLASARI,DESA,LAKI-LAKI,1539,2020
KABUPATEN CIANJUR,CIDAUN,NEGLASARI,DESA,PEREMPUAN,1306,2020
KABUPATEN CIANJUR,CIDAUN,CIBULUH,KELURAHAN,LAKI-LAKI,2251,2020
KABUPATEN CIANJUR,CIDAUN,CIBULUH,KELURAHAN,PEREMPUAN,2089,2020
KABUPATEN CIANJUR,CIDAUN,PUNCAKBARU,DESA,LAKI-LAKI,985,2020
KABUPATEN CIANJUR,CIDAUN,PUNCAKBARU,DESA,PEREMPUAN,862,2020
KABUPATEN CIANJUR,CIDAUN,MEKARJAYA,DESA,LAKI-LAKI,4471,2020
KABUPATEN CIANJUR,CIDAUN,MEKARJAYA,DESA,PEREMPUAN,4154,2020
KABUPATEN CIANJUR,CIDAUN,GELARWANGI,DESA,LAKI-LAKI,2203,2020
KABUPATEN CIANJUR,CIDAUN,GELARWANGI,DESA,PEREMPUAN,2012,2020
KABUPATEN CIANJUR,NARINGGUL,CINERANG,DESA,LAKI-LAKI,1850,2020
KABUPATEN CIANJUR,NARINGGUL,CINERANG,DESA,PEREMPUAN,1645,2020
KABUPATEN CIANJUR,NARINGGUL,WANGUNJAYA,DESA,LAKI-LAKI,1883,2020
KABUPATEN CIANJUR,NARINGGUL,WANGUNJAYA,DESA,PEREMPUAN,1629,2020
KABUPATEN CIANJUR,NARINGGUL,MEKARSARI,DESA,LAKI-LAKI,2065,2020
KABUPATEN CIANJUR,NARINGGUL,MEKARSARI,DESA,PEREMPUAN,1905,2020
KABUPATEN CIANJUR,NARINGGUL,WANGUNSARI,DESA,LAKI-LAKI,1881,2020
KABUPATEN CIANJUR,NARINGGUL,WANGUNSARI,DESA,PEREMPUAN,1635,2020
KABUPATEN CIANJUR,NARINGGUL,MALATI,DESA,LAKI-LAKI,1838,2020
KABUPATEN CIANJUR,NARINGGUL,MALATI,DESA,PEREMPUAN,1453,2020
KABUPATEN CIANJUR,NARINGGUL,SUKAMULYA,DESA,LAKI-LAKI,1917,2020
KABUPATEN CIANJUR,NARINGGUL,SUKAMULYA,DESA,PEREMPUAN,1596,2020
KABUPATEN CIANJUR,NARINGGUL,NARINGGUL,DESA,LAKI-LAKI,2828,2020
KABUPATEN CIANJUR,NARINGGUL,NARINGGUL,DESA,PEREMPUAN,2450,2020
KABUPATEN CIANJUR,NARINGGUL,WANASARI,DESA,LAKI-LAKI,1950,2020
KABUPATEN CIANJUR,NARINGGUL,WANASARI,DESA,PEREMPUAN,1736,2020
KABUPATEN CIANJUR,NARINGGUL,SUKABAKTI,DESA,LAKI-LAKI,1790,2020
KABUPATEN CIANJUR,NARINGGUL,SUKABAKTI,DESA,PEREMPUAN,1576,2020
KABUPATEN CIANJUR,NARINGGUL,BALEGEDE,DESA,LAKI-LAKI,3113,2020
KABUPATEN CIANJUR,NARINGGUL,BALEGEDE,DESA,PEREMPUAN,2908,2020
KABUPATEN CIANJUR,NARINGGUL,MARGASARI,DESA,LAKI-LAKI,1362,2020
KABUPATEN CIANJUR,NARINGGUL,MARGASARI,DESA,PEREMPUAN,1213,2020
KABUPATEN CIANJUR,CIBINONG,PANYINDANGAN,DESA,LAKI-LAKI,2636,2020
KABUPATEN CIANJUR,CIBINONG,PANYINDANGAN,DESA,PEREMPUAN,2573,2020
KABUPATEN CIANJUR,CIBINONG,WARGALUYU,DESA,LAKI-LAKI,1025,2020
KABUPATEN CIANJUR,CIBINONG,WARGALUYU,DESA,PEREMPUAN,899,2020
KABUPATEN CIANJUR,CIBINONG,HAMERANG,DESA,LAKI-LAKI,2600,2020
KABUPATEN CIANJUR,CIBINONG,HAMERANG,DESA,PEREMPUAN,2386,2020
KABUPATEN CIANJUR,CIBINONG,PANANGGAPAN,DESA,LAKI-LAKI,2518,2020
KABUPATEN CIANJUR,CIBINONG,PANANGGAPAN,DESA,PEREMPUAN,2131,2020
KABUPATEN CIANJUR,CIBINONG,GIRIJAYA,DESA,LAKI-LAKI,1160,2020
KABUPATEN CIANJUR,CIBINONG,GIRIJAYA,DESA,PEREMPUAN,1108,2020
KABUPATEN CIANJUR,CIBINONG,SUKAJADI,DESA,LAKI-LAKI,2840,2020
KABUPATEN CIANJUR,CIBINONG,SUKAJADI,DESA,PEREMPUAN,2608,2020
KABUPATEN CIANJUR,CIBINONG,SUKAMEKAR,DESA,LAKI-LAKI,1488,2020
KABUPATEN CIANJUR,CIBINONG,SUKAMEKAR,DESA,PEREMPUAN,1252,2020
KABUPATEN CIANJUR,CIBINONG,BATULAWANG,DESA,LAKI-LAKI,2455,2020
KABUPATEN CIANJUR,CIBINONG,BATULAWANG,DESA,PEREMPUAN,2312,2020
KABUPATEN CIANJUR,CIBINONG,CIKANGKARENG,DESA,LAKI-LAKI,2672,2020
KABUPATEN CIANJUR,CIBINONG,CIKANGKARENG,DESA,PEREMPUAN,2552,2020
KABUPATEN CIANJUR,CIBINONG,PAMOYANAN,KELURAHAN,LAKI-LAKI,2955,2020
KABUPATEN CIANJUR,CIBINONG,PAMOYANAN,KELURAHAN,PEREMPUAN,2783,2020
KABUPATEN CIANJUR,CIBINONG,CIMASKARA,DESA,LAKI-LAKI,3037,2020
KABUPATEN CIANJUR,CIBINONG,CIMASKARA,DESA,PEREMPUAN,2919,2020
KABUPATEN CIANJUR,CIBINONG,PADASUKA,DESA,LAKI-LAKI,2048,2020
KABUPATEN CIANJUR,CIBINONG,PADASUKA,DESA,PEREMPUAN,1871,2020
KABUPATEN CIANJUR,CIBINONG,MEKARMUKTI,DESA,LAKI-LAKI,866,2020
KABUPATEN CIANJUR,CIBINONG,MEKARMUKTI,DESA,PEREMPUAN,794,2020
KABUPATEN CIANJUR,CIBINONG,CIBURIAL,DESA,LAKI-LAKI,3127,2020
KABUPATEN CIANJUR,CIBINONG,CIBURIAL,DESA,PEREMPUAN,3126,2020
KABUPATEN CIANJUR,CIKADU,PADALUYU,DESA,LAKI-LAKI,1924,2020
KABUPATEN CIANJUR,CIKADU,PADALUYU,DESA,PEREMPUAN,1663,2020
KABUPATEN CIANJUR,CIKADU,SUKALUYU,DESA,LAKI-LAKI,852,2020
KABUPATEN CIANJUR,CIKADU,SUKALUYU,DESA,PEREMPUAN,750,2020
KABUPATEN CIANJUR,CIKADU,MEKARLAKSANA,DESA,LAKI-LAKI,2040,2020
KABUPATEN CIANJUR,CIKADU,MEKARLAKSANA,DESA,PEREMPUAN,1797,2020
KABUPATEN CIANJUR,CIKADU,CIKADU,DESA,LAKI-LAKI,2655,2020
KABUPATEN CIANJUR,CIKADU,CIKADU,DESA,PEREMPUAN,2113,2020
KABUPATEN CIANJUR,CIKADU,KALAPANUNGGAL,DESA,LAKI-LAKI,3030,2020
KABUPATEN CIANJUR,CIKADU,KALAPANUNGGAL,DESA,PEREMPUAN,2729,2020
KABUPATEN CIANJUR,CIKADU,MEKARWANGI,DESA,LAKI-LAKI,2052,2020
KABUPATEN CIANJUR,CIKADU,MEKARWANGI,DESA,PEREMPUAN,1851,2020
KABUPATEN CIANJUR,CIKADU,CISARANTEN,DESA,LAKI-LAKI,1796,2020
KABUPATEN CIANJUR,CIKADU,CISARANTEN,DESA,PEREMPUAN,1438,2020
KABUPATEN CIANJUR,CIKADU,SUKAMULYA,DESA,LAKI-LAKI,1665,2020
KABUPATEN CIANJUR,CIKADU,SUKAMULYA,DESA,PEREMPUAN,1427,2020
KABUPATEN CIANJUR,CIKADU,MEKARJAYA,DESA,LAKI-LAKI,721,2020
KABUPATEN CIANJUR,CIKADU,MEKARJAYA,DESA,PEREMPUAN,622,2020
KABUPATEN CIANJUR,CIKADU,SUKAMANAH,DESA,LAKI-LAKI,4054,2020
KABUPATEN CIANJUR,CIKADU,SUKAMANAH,DESA,PEREMPUAN,3746,2020
KABUPATEN CIANJUR,TANGGEUNG,KARANGTENGAH,DESA,LAKI-LAKI,1829,2020
KABUPATEN CIANJUR,TANGGEUNG,KARANGTENGAH,DESA,PEREMPUAN,1732,2020
KABUPATEN CIANJUR,TANGGEUNG,RAWAGEDE,DESA,LAKI-LAKI,1844,2020
KABUPATEN CIANJUR,TANGGEUNG,RAWAGEDE,DESA,PEREMPUAN,1731,2020
KABUPATEN CIANJUR,TANGGEUNG,SUKAJAYA,DESA,LAKI-LAKI,2058,2020
KABUPATEN CIANJUR,TANGGEUNG,SUKAJAYA,DESA,PEREMPUAN,2052,2020
KABUPATEN CIANJUR,TANGGEUNG,TANGGEUNG,DESA,LAKI-LAKI,1363,2020
KABUPATEN CIANJUR,TANGGEUNG,TANGGEUNG,DESA,PEREMPUAN,1346,2020
KABUPATEN CIANJUR,TANGGEUNG,KERTAJAYA,DESA,LAKI-LAKI,1546,2020
KABUPATEN CIANJUR,TANGGEUNG,KERTAJAYA,DESA,PEREMPUAN,1446,2020
KABUPATEN CIANJUR,TANGGEUNG,SIRNAJAYA,DESA,LAKI-LAKI,2314,2020
KABUPATEN CIANJUR,TANGGEUNG,SIRNAJAYA,DESA,PEREMPUAN,2279,2020
KABUPATEN CIANJUR,TANGGEUNG,PASIR JAMBU,DESA,LAKI-LAKI,2502,2020
KABUPATEN CIANJUR,TANGGEUNG,PASIR JAMBU,DESA,PEREMPUAN,2385,2020
KABUPATEN CIANJUR,TANGGEUNG,CILONGSONG,DESA,LAKI-LAKI,1924,2020
KABUPATEN CIANJUR,TANGGEUNG,CILONGSONG,DESA,PEREMPUAN,1839,2020
KABUPATEN CIANJUR,TANGGEUNG,MARGALUYU,DESA,LAKI-LAKI,1615,2020
KABUPATEN CIANJUR,TANGGEUNG,MARGALUYU,DESA,PEREMPUAN,1567,2020
KABUPATEN CIANJUR,TANGGEUNG,PAGERMANEUH,DESA,LAKI-LAKI,3038,2020
KABUPATEN CIANJUR,TANGGEUNG,PAGERMANEUH,DESA,PEREMPUAN,2945,2020
KABUPATEN CIANJUR,TANGGEUNG,BOJONGPETIR,DESA,LAKI-LAKI,2323,2020
KABUPATEN CIANJUR,TANGGEUNG,BOJONGPETIR,DESA,PEREMPUAN,2300,2020
KABUPATEN CIANJUR,TANGGEUNG,PADALUYU,DESA,LAKI-LAKI,2328,2020
KABUPATEN CIANJUR,TANGGEUNG,PADALUYU,DESA,PEREMPUAN,2222,2020
KABUPATEN CIANJUR,PASIRKUDA,MEKARMULYA,DESA,LAKI-LAKI,1993,2020
KABUPATEN CIANJUR,PASIRKUDA,MEKARMULYA,DESA,PEREMPUAN,1669,2020
KABUPATEN CIANJUR,PASIRKUDA,KUBANG,DESA,LAKI-LAKI,1626,2020
KABUPATEN CIANJUR,PASIRKUDA,KUBANG,DESA,PEREMPUAN,1452,2020
KABUPATEN CIANJUR,PASIRKUDA,GIRIJAYA,DESA,LAKI-LAKI,1344,2020
KABUPATEN CIANJUR,PASIRKUDA,GIRIJAYA,DESA,PEREMPUAN,1232,2020
KABUPATEN CIANJUR,PASIRKUDA,GIRIMUKTI,DESA,LAKI-LAKI,1943,2020
KABUPATEN CIANJUR,PASIRKUDA,GIRIMUKTI,DESA,PEREMPUAN,1686,2020
KABUPATEN CIANJUR,PASIRKUDA,SIMPANG,DESA,LAKI-LAKI,2952,2020
KABUPATEN CIANJUR,PASIRKUDA,SIMPANG,DESA,PEREMPUAN,2620,2020
KABUPATEN CIANJUR,PASIRKUDA,KALIBARU,DESA,LAKI-LAKI,2358,2020
KABUPATEN CIANJUR,PASIRKUDA,KALIBARU,DESA,PEREMPUAN,2128,2020
KABUPATEN CIANJUR,PASIRKUDA,PUSAKAJAYA,DESA,LAKI-LAKI,2185,2020
KABUPATEN CIANJUR,PASIRKUDA,PUSAKAJAYA,DESA,PEREMPUAN,1878,2020
KABUPATEN CIANJUR,PASIRKUDA,KARANGJAYA,DESA,LAKI-LAKI,1598,2020
KABUPATEN CIANJUR,PASIRKUDA,KARANGJAYA,DESA,PEREMPUAN,1404,2020
KABUPATEN CIANJUR,PASIRKUDA,PADAMULYA,DESA,LAKI-LAKI,12356,2020
KABUPATEN CIANJUR,PASIRKUDA,PADAMULYA,DESA,PEREMPUAN,11958,2020
KABUPATEN CIANJUR,KADUPANDAK,PASIRDALEM,DESA,LAKI-LAKI,2051,2020
KABUPATEN CIANJUR,KADUPANDAK,PASIRDALEM,DESA,PEREMPUAN,1987,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKARAJA,DESA,LAKI-LAKI,1664,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKARAJA,DESA,PEREMPUAN,1568,2020
KABUPATEN CIANJUR,KADUPANDAK,KADUPANDAK,DESA,LAKI-LAKI,1384,2020
KABUPATEN CIANJUR,KADUPANDAK,KADUPANDAK,DESA,PEREMPUAN,1348,2020
KABUPATEN CIANJUR,KADUPANDAK,TALAGASARI,DESA,LAKI-LAKI,1829,2020
KABUPATEN CIANJUR,KADUPANDAK,TALAGASARI,DESA,PEREMPUAN,1675,2020
KABUPATEN CIANJUR,KADUPANDAK,NEGLASARI,DESA,LAKI-LAKI,1972,2020
KABUPATEN CIANJUR,KADUPANDAK,NEGLASARI,DESA,PEREMPUAN,1754,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKAKERTA,DESA,LAKI-LAKI,2711,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKAKERTA,DESA,PEREMPUAN,2515,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKARAHARJA,DESA,LAKI-LAKI,2117,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKARAHARJA,DESA,PEREMPUAN,1970,2020
KABUPATEN CIANJUR,KADUPANDAK,BOJONGKASIH,DESA,LAKI-LAKI,2019,2020
KABUPATEN CIANJUR,KADUPANDAK,BOJONGKASIH,DESA,PEREMPUAN,1863,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKASARI,DESA,LAKI-LAKI,1956,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKASARI,DESA,PEREMPUAN,1977,2020
KABUPATEN CIANJUR,KADUPANDAK,WARGASARI,DESA,LAKI-LAKI,1480,2020
KABUPATEN CIANJUR,KADUPANDAK,WARGASARI,DESA,PEREMPUAN,1475,2020
KABUPATEN CIANJUR,KADUPANDAK,WARGAASIH,DESA,LAKI-LAKI,1976,2020
KABUPATEN CIANJUR,KADUPANDAK,WARGAASIH,DESA,PEREMPUAN,1730,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKARESMI,DESA,LAKI-LAKI,1989,2020
KABUPATEN CIANJUR,KADUPANDAK,SUKARESMI,DESA,PEREMPUAN,1893,2020
KABUPATEN CIANJUR,KADUPANDAK,GANDASARI,DESA,LAKI-LAKI,1335,2020
KABUPATEN CIANJUR,KADUPANDAK,GANDASARI,DESA,PEREMPUAN,1280,2020
KABUPATEN CIANJUR,KADUPANDAK,SINDANGSARI,KELURAHAN,LAKI-LAKI,3628,2020
KABUPATEN CIANJUR,KADUPANDAK,SINDANGSARI,KELURAHAN,PEREMPUAN,3532,2020
KABUPATEN CIANJUR,CIJATI,PADAASIH,DESA,LAKI-LAKI,2898,2020
KABUPATEN CIANJUR,CIJATI,PADAASIH,DESA,PEREMPUAN,2843,2020
KABUPATEN CIANJUR,CIJATI,SUKALUYU,DESA,LAKI-LAKI,1168,2020
KABUPATEN CIANJUR,CIJATI,SUKALUYU,DESA,PEREMPUAN,1134,2020
KABUPATEN CIANJUR,CIJATI,SINARBAKTI,DESA,LAKI-LAKI,810,2020
KABUPATEN CIANJUR,CIJATI,SINARBAKTI,DESA,PEREMPUAN,779,2020
KABUPATEN CIANJUR,CIJATI,BOJONGLARANG,DESA,LAKI-LAKI,1269,2020
KABUPATEN CIANJUR,CIJATI,BOJONGLARANG,DESA,PEREMPUAN,1253,2020
KABUPATEN CIANJUR,CIJATI,SUKAMAHI,DESA,LAKI-LAKI,2275,2020
KABUPATEN CIANJUR,CIJATI,SUKAMAHI,DESA,PEREMPUAN,2195,2020
KABUPATEN CIANJUR,CIJATI,CIJATI,DESA,LAKI-LAKI,1437,2020
KABUPATEN CIANJUR,CIJATI,CIJATI,DESA,PEREMPUAN,1360,2020
KABUPATEN CIANJUR,CIJATI,CIBODAS,DESA,LAKI-LAKI,1738,2020
